Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts,return_lag_1,return_lag_2,return_lag_3,vader_compound_lag_1,vader_compound_lag_2,vader_compound_lag_3,vader_compound_rolling_3,vader_compound_rolling_7,n_posts_log,return_rolling_3,return_rolling_7,volatility_7,Return_3d,Direction_3d,Return_5d,Direction_5d,Return_7d,Direction_7d
2020-11-05,3510.449951171875,1.9460194138962936,0,0.0555,0.8305,0.1139,0.0806,640,2.204704770168342,1.779929009643455,1.231820260127181,0.0543,0.0878,0.0473,0.0742333333333333,0.0622857142857142,6.46302945692067,1.976884397902697,0.5164948077401516,2.114113912231193,0.009993043231762755,1,0.007565998365788973,1,0.033175223278321564,1
2020-11-06,3509.43994140625,-0.0287715187418546,1,0.0489,0.8455,0.1039,0.0768,631,1.9460194138962936,2.204704770168342,1.779929009643455,0.0806,0.0543,0.0878,0.0705666666666666,0.0634857142857142,6.448889394146858,1.3739842217742606,1.016497144499955,1.224734857082543,0.018014262035723094,1,0.021573231684131056,1,0.02852024527039454,1
2020-11-09,3550.5,1.169988923568721,0,0.0579,0.8202,0.1179,0.0667,994,-0.0287715187418546,1.9460194138962936,2.204704770168342,0.0768,0.0806,0.0543,0.0746999999999999,0.0653571428571428,6.902742737158593,1.0290789395743871,1.0129622636635098,1.2241702650788322,-0.0037994621136107076,0,0.02152088779309258,1,0.0048697476587804545,1
2020-11-10,3545.530029296875,-0.1399794593191061,1,0.0577,0.8559,0.0863,0.0267,734,1.169988923568721,-0.0287715187418546,1.9460194138962936,0.0667,0.0768,0.0806,0.0567333333333333,0.0628857142857143,6.5998704992128365,0.3337459818359203,1.1662444856204333,0.9310975463048544,0.01117459807687271,1,0.018050897741991978,1,0.010249550163260457,1
2020-11-11,3572.659912109375,0.7651855318760337,0,0.0528,0.8416,0.1038,0.0653,547,-0.1399794593191061,1.169988923568721,-0.0287715187418546,0.0267,0.0667,0.0768,0.0528999999999999,0.0654571428571428,6.306275286948016,0.5983983320418832,1.0995823815845551,0.9422576694464988,0.015184764666830386,1,-0.001363094491689143,0,-0.004232105327357627,0
2020-11-12,3537.010009765625,-0.997853230387702,1,0.0642,0.8283,0.1075,0.0517,774,0.7651855318760337,-0.1399794593191061,1.169988923568721,0.0653,0.0267,0.0667,0.0479,0.0603,6.652863029353347,-0.1242157192769245,0.7027563472943896,1.166273652522539,0.02050319884055285,1,0.012683059221776816,1,0.011472989336461792,1
2020-11-13,3585.14990234375,1.3610335409063534,1,0.0607,0.8334,0.1059,0.0614,902,-0.997853230387702,0.7651855318760337,-0.1399794593191061,0.0517,0.0653,0.0267,0.0594666666666666,0.0613142857142857,6.805722553416985,0.3761219474648953,0.5822318859712485,1.019555636345645,-0.0048421582790446616,0,-0.007701174018748924,0,0.014018942341230467,1
2020-11-16,3626.909912109375,1.1648051240012336,0,0.0598,0.8436,0.0966,0.0407,802,1.3610335409063534,-0.997853230387702,0.7651855318760337,0.0614,0.0517,0.0653,0.0512666666666666,0.0556142857142857,6.688354713946762,0.5093284781732953,0.4706298445576684,0.87837465624832,-0.012418228192406455,0,-0.013598304180118426,0,0.0007554613433398139,1
2020-11-17,3609.530029296875,-0.4791925698091615,0,0.0607,0.8451,0.0943,0.0434,1032,1.1648051240012336,1.3610335409063534,-0.997853230387702,0.0407,0.0614,0.0517,0.0484999999999999,0.0508428571428571,6.940222469119639,0.6822153650328088,0.4062839801194817,0.9356842759635196,-0.014403534480222246,0,0.007169876023317423,1,0.007984437897858188,1
2020-11-18,3567.7900390625,-1.1563829610944043,1,0.0634,0.8388,0.0968,0.039,1048,-0.4791925698091615,1.1648051240012336,1.3610335409063534,0.0434,0.0407,0.0614,0.0410333333333333,0.0468857142857142,6.955592608396297,-0.1569234689674437,0.073945139453321,1.0278269454792242,0.0027468120939930785,1,0.017338425917435618,1,0.015090530317234618,1
