Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts
2021-04-21,53906.08984375,-4.545428763840265,0,0.0399,0.8441,0.1154,0.097,1675
2021-04-22,51762.2734375,-3.97694659817468,0,0.0432,0.8512,0.1003,0.0811,1700
2021-04-23,51093.65234375,-1.2917150838772984,0,0.0483,0.8399,0.1086,0.0825,1589
2021-04-24,50050.8671875,-2.040928977310741,0,0.0506,0.8403,0.107,0.0839,951
2021-04-25,49004.25390625,-2.091099195802515,1,0.0386,0.8341,0.1262,0.1138,900
2021-04-26,54021.75390625,10.238907033660748,1,0.034,0.8563,0.1082,0.0968,2107
2021-04-27,55033.1171875,1.8721407731506323,0,0.0403,0.8457,0.1131,0.0974,2431
2021-04-28,54824.703125,-0.3787066282106566,0,0.0426,0.8494,0.1059,0.085,1959
2021-04-29,53555.109375,-2.315733013830157,1,0.0407,0.8489,0.1094,0.0955,1935
2021-04-30,57750.17578125,7.833176806484676,1,0.0453,0.8607,0.0929,0.0677,1779
2021-05-01,57828.05078125,0.134848074393723,0,0.0541,0.8401,0.1058,0.0852,889
2021-05-02,56631.078125,-2.0698824187899145,1,0.0447,0.8486,0.1031,0.0794,841
2021-05-03,57200.29296875,1.0051280367532334,0,0.0481,0.8486,0.1014,0.0723,1593
2021-05-04,53333.5390625,-6.760024652955021,1,0.0492,0.8494,0.1007,0.0746,1562
2021-05-05,57424.0078125,7.669599321369813,0,0.0502,0.8484,0.0973,0.0608,1994
2021-05-06,56396.515625,-1.789307689659958,1,0.0562,0.8454,0.096,0.0589,2616
2021-05-07,57356.40234375,1.7020319573156195,1,0.0458,0.853,0.0982,0.079,1695
2021-05-08,58803.77734375,2.523475916996243,0,0.0459,0.8423,0.1081,0.0884,1070
2021-05-09,58232.31640625,-0.9718099130935132,0,0.0531,0.8501,0.0948,0.0611,969
2021-05-10,55859.796875,-4.074231762821235,1,0.0506,0.8531,0.093,0.0696,1549
2021-05-11,56704.57421875,1.512317249631967,0,0.0558,0.8474,0.0956,0.0625,1728
2021-05-12,49150.53515625,-13.32174549686006,1,0.0493,0.8448,0.1034,0.0782,1621
2021-05-13,49716.19140625,1.1508648851976444,1,0.0545,0.8411,0.1016,0.0693,1796
2021-05-14,49880.53515625,0.330563837155351,0,0.0515,0.842,0.1053,0.0793,1516
2021-05-15,46760.1875,-6.255641898138342,0,0.0527,0.8488,0.0931,0.0635,737
2021-05-16,46456.05859375,-0.6504013831210576,0,0.0296,0.8693,0.0982,0.0898,679
2021-05-17,43537.51171875,-6.282381595309616,0,0.0407,0.8667,0.0918,0.0774,1293
2021-05-18,42909.40234375,-1.4426855146374762,0,0.0526,0.8454,0.1006,0.0643,1378
2021-05-19,37002.44140625,-13.766122609163734,1,0.0503,0.851,0.0958,0.0595,1351
2021-05-20,40782.73828125,10.216344466291028,0,0.0459,0.8536,0.0948,0.0599,1251
2021-05-21,37304.69140625,-8.528232829817227,1,0.0494,0.8461,0.1045,0.0711,1130
2021-05-22,37536.6328125,0.6217486259949112,0,0.0644,0.834,0.0974,0.0634,705
2021-05-23,34770.58203125,-7.36893688644572,1,0.0589,0.8301,0.1059,0.0818,595
2021-05-24,38705.98046875,11.318183957815451,0,0.0432,0.8519,0.1039,0.0782,997
2021-05-25,38402.22265625,-0.7847826326095597,1,0.0407,0.8609,0.0963,0.0827,1443
2021-05-26,39294.19921875,2.322721188521704,0,0.0465,0.8556,0.0961,0.0684,2209
2021-05-27,38436.96875,-2.1815700174415475,0,0.0406,0.847,0.1114,0.1008,3188
2021-05-28,35697.60546875,-7.126897282320166,0,0.0465,0.8461,0.1062,0.0801,3522
2021-05-29,34616.06640625,-3.029724398312339,1,0.0463,0.8419,0.1094,0.0982,1232
2021-05-30,35678.12890625,3.068120125307594,1,0.0414,0.854,0.1005,0.0887,975
2021-05-31,37332.85546875,4.637929771620186,0,0.0489,0.8492,0.0997,0.0818,928
2021-06-01,36684.92578125,-1.7355481635803582,1,0.0373,0.8551,0.1076,0.0902,1940
2021-06-02,37575.1796875,2.426756732611457,1,0.0448,0.841,0.1119,0.0907,6138
2021-06-03,39208.765625,4.347513308215634,0,0.045,0.8576,0.0959,0.0723,7760
2021-06-04,36894.40625,-5.902658087058821,0,0.0461,0.8587,0.0931,0.0764,4484
2021-06-05,35551.95703125,-3.6386253505570334,1,0.0515,0.8469,0.1005,0.0697,1949
2021-06-06,35862.37890625,0.8731498936251025,0,0.049,0.8492,0.0993,0.0727,1609
2021-06-07,33560.70703125,-6.418068028941804,0,0.0365,0.8616,0.1016,0.0988,3484
2021-06-08,33472.6328125,-0.2624325484799517,1,0.0352,0.8499,0.1143,0.1106,6880
2021-06-09,37345.12109375,11.569117681725526,0,0.039,0.8443,0.1154,0.1062,9220
2021-06-10,36702.59765625,-1.720501684509279,1,0.0447,0.8463,0.1088,0.0929,6364
2021-06-11,37334.3984375,1.721406171757467,0,0.0432,0.8442,0.1101,0.1026,4752
2021-06-12,35552.515625,-4.772764225685799,1,0.0425,0.8519,0.1041,0.1004,1989
2021-06-13,39097.859375,9.972131894675185,1,0.0375,0.8581,0.1025,0.1019,1642
2021-06-14,40218.4765625,2.8661855288592664,1,0.036,0.849,0.1144,0.1114,3498
2021-06-15,40406.26953125,0.4669320789865594,0,0.0371,0.8491,0.113,0.1062,3807
2021-06-16,38347.0625,-5.096256237308472,0,0.0425,0.8446,0.1129,0.1051,3312
2021-06-17,38053.50390625,-0.7655308506355651,0,0.0396,0.8447,0.1135,0.103,3211
2021-06-18,35787.24609375,-5.95545108824469,0,0.0432,0.8459,0.1098,0.0979,2682
2021-06-19,35615.87109375,-0.4788717174578294,1,0.0456,0.8421,0.1107,0.0963,1189
2021-06-20,35698.296875,0.2314299179515533,0,0.0458,0.8406,0.1106,0.0866,999
2021-06-21,31676.693359375,-11.26553328218126,1,0.0372,0.8345,0.1265,0.1316,2198
2021-06-22,32505.66015625,2.616961270137308,1,0.0429,0.8364,0.1181,0.1065,2305
2021-06-23,33723.02734375,3.74509295196066,1,0.0451,0.8283,0.1266,0.1108,2368
2021-06-24,34662.4375,2.7856637741157764,0,0.0411,0.8351,0.1225,0.1099,2300
2021-06-25,31637.779296875,-8.72604012088013,1,0.0368,0.8511,0.1112,0.107,2325
2021-06-26,32186.27734375,1.7336806155961115,1,0.0415,0.847,0.1105,0.1116,951
2021-06-27,34649.64453125,7.653470332064803,0,0.0408,0.8408,0.1184,0.104,998
2021-06-28,34434.3359375,-0.6213875976586625,1,0.0377,0.8413,0.1179,0.1112,1968
2021-06-29,35867.77734375,4.162825758718758,0,0.0369,0.8393,0.1224,0.1271,2176
2021-06-30,35040.8359375,-2.305527321430456,0,0.0381,0.8499,0.1109,0.1071,1920
2021-07-01,33572.1171875,-4.191448950075438,1,0.0432,0.8365,0.1173,0.0983,1958
2021-07-02,33897.046875,0.967855812266083,1,0.0424,0.8527,0.1032,0.0933,1772
2021-07-03,34668.546875,2.2760094790705843,1,0.0486,0.8292,0.1137,0.0986,707
2021-07-04,35287.78125,1.7861561294527206,0,0.0418,0.8301,0.1281,0.1291,657
2021-07-05,33746.00390625,-4.369153540221515,1,0.0513,0.8478,0.0995,0.0642,717
2021-07-06,34235.1953125,1.4496276584600176,0,0.0515,0.8403,0.1065,0.0792,1192
2021-07-07,33855.328125,-1.1095808977648836,0,0.0509,0.8213,0.1259,0.0985,1502
2021-07-08,32877.37109375,-2.888635512966242,1,0.0541,0.8362,0.1091,0.0792,1635
2021-07-09,33798.01171875,2.800225791699673,0,0.05,0.8426,0.1074,0.0781,1452
2021-07-10,33520.51953125,-0.8210311003178261,1,0.0418,0.8406,0.1132,0.0855,671
2021-07-11,34240.1875,2.146947537847921,0,0.0401,0.8592,0.099,0.0883,605
2021-07-12,33155.84765625,-3.166863042879076,0,0.0486,0.8505,0.0992,0.0929,1190
2021-07-13,32702.025390625,-1.3687548281983153,1,0.0454,0.8486,0.1053,0.0824,1366
2021-07-14,32822.34765625,0.3679352094793975,0,0.0575,0.8362,0.1063,0.0809,1498
2021-07-15,31780.73046875,-3.1734999531688124,0,0.0506,0.85,0.0994,0.0716,1426
2021-07-16,31421.5390625,-1.1302175908234458,1,0.055,0.8389,0.1051,0.0819,1076
2021-07-17,31533.068359375,0.3549453661488622,1,0.0641,0.8203,0.1155,0.0677,562
2021-07-18,31796.810546875,0.8363987433579023,0,0.052,0.8394,0.1064,0.079,472
2021-07-19,30817.83203125,-3.078857592278905,0,0.0559,0.8363,0.1059,0.0698,1003
2021-07-20,29807.34765625,-3.278895069501786,1,0.0425,0.851,0.1055,0.09,1050
2021-07-21,32110.693359375,7.727442675168827,1,0.0463,0.8437,0.1081,0.0886,1036
2021-07-22,32313.10546875,0.6303573302191001,1,0.0474,0.8331,0.1195,0.1107,993
2021-07-23,33581.55078125,3.925482537500802,1,0.0542,0.844,0.1018,0.0789,1011
2021-07-24,34292.4453125,2.1169199000986128,1,0.053,0.8451,0.0943,0.0623,527
2021-07-25,35350.1875,3.0844758309330533,1,0.0344,0.8666,0.0969,0.0967,479
2021-07-26,37337.53515625,5.621887171744144,1,0.0379,0.8492,0.1118,0.0976,819
2021-07-27,39406.94140625,5.542428661506316,1,0.0463,0.8408,0.1129,0.0762,921
2021-07-28,39995.90625,1.4945713184850051,1,0.0456,0.8403,0.1099,0.0981,955
2021-07-29,40008.421875,0.0312922650677505,1,0.0537,0.8325,0.113,0.0785,1275
2021-07-30,42235.546875,5.566640461246641,0,0.0519,0.848,0.099,0.0662,939
2021-07-31,41626.1953125,-1.4427457617713135,0,0.0613,0.8434,0.0953,0.0377,428
2021-08-01,39974.89453125,-3.966975047450783,0,0.0542,0.8475,0.0983,0.0568,391
2021-08-02,39201.9453125,-1.9335866368471728,0,0.0488,0.8377,0.112,0.0943,665
2021-08-03,38152.98046875,-2.675797936526192,1,0.0458,0.8462,0.1069,0.0951,903
2021-08-04,39747.50390625,4.179289318710056,1,0.0538,0.8325,0.1122,0.0848,1360
2021-08-05,40869.5546875,2.822946527400849,1,0.0393,0.8463,0.1115,0.1129,1384
2021-08-06,42816.5,4.763803587748594,1,0.0452,0.8367,0.1172,0.097,1048
2021-08-07,44555.80078125,4.062220829002827,0,0.0549,0.8449,0.1003,0.08,505
2021-08-08,43798.1171875,-1.7005273846830926,1,0.0387,0.8711,0.0882,0.075,505
2021-08-09,46365.40234375,5.861633606895556,0,0.0431,0.8542,0.1015,0.0788,876
2021-08-10,45585.03125,-1.6830892309838696,1,0.0352,0.8677,0.0962,0.1066,1038
2021-08-11,45593.63671875,0.0188778388739097,0,0.0409,0.8453,0.1129,0.1064,1037
2021-08-12,44428.2890625,-2.555943636254754,1,0.0515,0.8433,0.1026,0.0652,1181
2021-08-13,47793.3203125,7.574073458615982,0,0.055,0.8225,0.1225,0.0952,944
2021-08-14,47096.9453125,-1.457055076832292,0,0.042,0.8484,0.1095,0.1044,541
2021-08-15,47047.00390625,-0.1060395868959784,0,0.0415,0.831,0.1274,0.0981,440
2021-08-16,46004.484375,-2.215910567498447,0,0.043,0.8475,0.1083,0.0907,815
2021-08-17,44695.359375,-2.845646501173293,1,0.0603,0.8199,0.1174,0.0877,834
2021-08-18,44801.1875,0.2367765389513554,1,0.0542,0.8438,0.0998,0.0653,906
2021-08-19,46717.578125,4.277544261522093,1,0.0633,0.8257,0.1089,0.0813,942
2021-08-20,49339.17578125,5.611587247171745,0,0.0536,0.8338,0.1126,0.0771,972
2021-08-21,48905.4921875,-0.8789842693618932,1,0.0579,0.8328,0.107,0.0723,425
2021-08-22,49321.65234375,0.8509476904035029,1,0.0447,0.8509,0.1044,0.0671,408
2021-08-23,49546.1484375,0.4551674225862445,0,0.0516,0.8551,0.0933,0.0669,728
2021-08-24,47706.1171875,-3.7137725293038826,1,0.0443,0.8412,0.1144,0.0917,1096
2021-08-25,48960.7890625,2.630002081428562,0,0.0402,0.8558,0.1041,0.0997,1045
2021-08-26,46942.21875,-4.122830434622349,1,0.0372,0.8605,0.1023,0.0964,891
2021-08-27,49058.66796875,4.508626296557394,0,0.0422,0.8581,0.0989,0.0875,1186
2021-08-28,48902.40234375,-0.3185280633781984,0,0.0389,0.8668,0.0912,0.0972,621
2021-08-29,48829.83203125,-0.148398256572102,0,0.0464,0.8597,0.0939,0.0803,464
2021-08-30,47054.984375,-3.6347609287579297,1,0.0382,0.8666,0.0952,0.0874,950
2021-08-31,47166.6875,0.2373885072616266,1,0.0435,0.8563,0.0981,0.073,979
2021-09-01,48847.02734375,3.562556399047523,1,0.043,0.8496,0.1047,0.0814,1095
2021-09-02,49327.72265625,0.9840830417728652,1,0.0406,0.845,0.1135,0.1051,1109
2021-09-03,50025.375,1.4143210068944922,0,0.0492,0.839,0.1107,0.0813,961
2021-09-04,49944.625,-0.1614180803242382,1,0.0408,0.854,0.1029,0.0978,444
2021-09-05,51753.41015625,3.6215812136941583,1,0.0443,0.8321,0.1236,0.0849,443
2021-09-06,52633.53515625,1.7006125728580734,0,0.0383,0.8307,0.131,0.1235,596
2021-09-07,46811.12890625,-11.06216071695616,0,0.0399,0.8535,0.1056,0.0988,1019
2021-09-08,46091.390625,-1.537536688532848,1,0.0451,0.8409,0.1139,0.1011,954
2021-09-09,46391.421875,0.6509485739778498,0,0.0374,0.8664,0.0951,0.0847,994
2021-09-10,44883.91015625,-3.2495484247323514,1,0.0382,0.8732,0.0865,0.0814,945
2021-09-11,45201.45703125,0.707484873520503,1,0.0355,0.8805,0.084,0.0687,473
2021-09-12,46063.26953125,1.906603363259252,0,0.0276,0.8896,0.0828,0.0784,461
2021-09-13,44963.07421875,-2.3884438158555232,1,0.035,0.8789,0.0861,0.0731,845
2021-09-14,47092.4921875,4.73592610325122,1,0.0422,0.8636,0.0942,0.0724,941
2021-09-15,48176.34765625,2.3015462091804384,0,0.027,0.8872,0.0858,0.0792,1220
2021-09-16,47783.359375,-0.8157286726135138,0,0.0267,0.9037,0.0696,0.0694,1316
2021-09-17,47267.51953125,-1.0795386730801604,1,0.0284,0.8822,0.0871,0.0806,1286
2021-09-18,48278.36328125,2.138558909002408,0,0.0372,0.8909,0.0719,0.0589,530
2021-09-19,47260.21875,-2.1089044077959085,0,0.0298,0.8939,0.0718,0.0638,449
2021-09-20,42843.80078125,-9.344895316951952,0,0.0395,0.8899,0.0707,0.0412,1066
2021-09-21,40693.67578125,-5.01852067461992,1,0.0377,0.8866,0.0715,0.0591,960
2021-09-22,43574.5078125,7.079311406361999,1,0.0276,0.8994,0.0731,0.0614,965
2021-09-23,44895.09765625,3.03064775724482,0,0.0337,0.8794,0.0869,0.0703,1083
2021-09-24,42839.75,-4.578111561282839,0,0.0326,0.8911,0.0763,0.0776,895
2021-09-25,42716.59375,-0.2874812528084303,1,0.0333,0.8916,0.075,0.0687,524
2021-09-26,43208.5390625,1.151649205409777,0,0.0268,0.9029,0.0704,0.08,473
2021-09-27,42235.73046875,-2.251426719942695,0,0.0307,0.8925,0.0757,0.0622,867
2021-09-28,41034.54296875,-2.844007873591181,1,0.0375,0.8871,0.0709,0.0494,885
2021-09-29,41564.36328125,1.2911568502261384,1,0.0426,0.8819,0.0755,0.0403,1052
2021-09-30,43790.89453125,5.356827518164842,1,0.0418,0.8879,0.0703,0.0553,1024
2021-10-01,48116.94140625,9.87887304268893,0,0.0416,0.8809,0.0764,0.0635,902
2021-10-02,47711.48828125,-0.8426411013467638,1,0.0388,0.8866,0.0699,0.0503,430
2021-10-03,48199.953125,1.0237887379882071,1,0.0335,0.9101,0.0545,0.0408,510
2021-10-04,49112.90234375,1.89408735809844,1,0.0432,0.8889,0.0679,0.0393,1058
2021-10-05,51514.8125,4.890588911725469,1,0.0391,0.884,0.0748,0.0555,950
2021-10-06,55361.44921875,7.46704982911468,0,0.0303,0.8975,0.0711,0.0512,954
2021-10-07,53805.984375,-2.809653406297008,1,0.0309,0.901,0.0681,0.0578,913
2021-10-08,53967.84765625,0.3008276553810418,1,0.0282,0.9037,0.067,0.0583,842
2021-10-09,54968.22265625,1.853649985027972,0,0.0303,0.8768,0.0881,0.0881,420
2021-10-10,54771.578125,-0.3577422040362044,1,0.0322,0.8842,0.0814,0.0525,441
2021-10-11,57484.7890625,4.953684064585273,0,0.0306,0.8935,0.0746,0.0709,775
2021-10-12,56041.05859375,-2.5114999851183484,1,0.0378,0.875,0.0859,0.0613,789
2021-10-13,57401.09765625,2.426861834211813,0,0.0427,0.883,0.0719,0.045,835
2021-10-14,57321.5234375,-0.1386283921372633,1,0.0375,0.8822,0.0791,0.0521,854
2021-10-15,61593.94921875,7.453440740995654,0,0.039,0.878,0.083,0.0677,784
2021-10-16,60892.1796875,-1.139348166745524,1,0.04,0.885,0.075,0.0511,421
2021-10-17,61553.6171875,1.086243756414218,1,0.022,0.9048,0.0731,0.075,357
2021-10-18,62026.078125,0.7675599893030238,1,0.0285,0.8979,0.0736,0.0578,784
2021-10-19,64261.9921875,3.6047967727284025,1,0.0286,0.8895,0.0818,0.0789,951
2021-10-20,65992.8359375,2.693417510228824,0,0.0313,0.8942,0.0734,0.0619,845
2021-10-21,62210.171875,-5.731931366129583,0,0.0323,0.8873,0.0804,0.0641,1070
2021-10-22,60692.265625,-2.439964726427624,1,0.0316,0.889,0.0793,0.0667,1308
2021-10-23,61393.6171875,1.1555863919028075,0,0.0349,0.8732,0.0884,0.0632,582
2021-10-24,60930.8359375,-0.7537937512081094,1,0.03,0.8953,0.0747,0.0692,535
2021-10-25,63039.82421875,3.46128236844363,0,0.0273,0.8967,0.076,0.0653,1278
2021-10-26,60363.79296875,-4.244985266320056,0,0.0288,0.8965,0.074,0.0681,1501
2021-10-27,58482.38671875,-3.116779376295975,1,0.0285,0.9076,0.0624,0.0602,1298
2021-10-28,60622.13671875,3.658793903693369,1,0.035,0.8795,0.0823,0.0662,1265
2021-10-29,62227.96484375,2.648913766352501,0,0.033,0.8818,0.0851,0.0834,1187
2021-10-30,61888.83203125,-0.5449845794435637,0,0.0172,0.9083,0.0731,0.0755,714
2021-10-31,61318.95703125,-0.9208042570786446,0,0.0417,0.8682,0.0901,0.0498,573
2021-11-01,61004.40625,-0.5129747739996526,1,0.0298,0.8833,0.085,0.0819,995
2021-11-02,63226.40234375,3.642353446805324,0,0.0385,0.8856,0.0759,0.0597,1349
2021-11-03,62970.046875,-0.4054563588107407,0,0.0297,0.8975,0.0728,0.066,1471
