Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts,return_lag_1,return_lag_2,return_lag_3,vader_compound_lag_1,vader_compound_lag_2,vader_compound_lag_3,vader_compound_rolling_3,vader_compound_rolling_7,n_posts_log,return_rolling_3,return_rolling_7,volatility_7
2020-06-27,9045.390625,-1.2826410118569775,1,0.0623,0.8524,0.0852,0.0266,403,-1.0998117562784016,-0.5239308190707503,-3.282025643027875,0.0163,0.016,0.0324,0.019633333333333326,0.022685714285714285,6.0014148779611505,-0.9687945290687104,-0.4263455898919339,2.10238759250913
2020-06-28,9143.58203125,1.085540805486218,1,0.0435,0.8461,0.1104,0.0633,376,-1.2826410118569775,-1.0998117562784016,-0.5239308190707503,0.0266,0.0163,0.016,0.035399999999999994,0.03052857142857143,5.932245187448011,-0.432303987549721,-0.2273183457938802,2.1800088086234672
2020-06-29,9190.8544921875,0.5170015512075743,0,0.0651,0.8441,0.0892,0.016,617,1.085540805486218,-1.2826410118569775,-1.0998117562784016,0.0633,0.0266,0.0163,0.03529999999999999,0.028628571428571427,6.42648845745769,0.10663378161227095,-0.6833430887522379,1.4210884719982508
2020-06-30,9137.9931640625,-0.5751513982724221,1,0.0525,0.848,0.0995,0.0569,650,0.5170015512075743,1.085540805486218,-1.2826410118569775,0.016,0.0633,0.0266,0.045399999999999996,0.032499999999999994,6.478509642208569,0.34246365280712276,-0.7372883245446629,1.406667441739679
2020-07-01,9228.3251953125,0.988532488788163,0,0.0562,0.8554,0.0884,0.053,734,-0.5751513982724221,0.5170015512075743,1.085540805486218,0.0569,0.016,0.0633,0.04196666666666666,0.035442857142857144,6.5998704992128365,0.3101275472411045,-0.127208591428086,0.9806178532127232
2020-07-02,9123.41015625,-1.1368806022981404,0,0.0652,0.8324,0.1012,0.0496,799,0.988532488788163,-0.5751513982724221,0.5170015512075743,0.053,0.0569,0.016,0.05316666666666666,0.040242857142857136,6.684611727667927,-0.24116650392746708,-0.21477284617485598,1.0470629395998048
2020-07-03,9087.3037109375,-0.395756024273064,1,0.0622,0.8281,0.1097,0.054,399,-1.1368806022981404,0.988532488788163,-0.5751513982724221,0.0496,0.053,0.0569,0.05219999999999999,0.04562857142857143,5.991464547107982,-0.18136804592768105,-0.11419345588837919,0.9795145344340022
2020-07-04,9132.48828125,0.4972274697731871,0,0.0505,0.8677,0.0818,0.0496,289,-0.395756024273064,-1.1368806022981404,0.988532488788163,0.054,0.0496,0.053,0.051066666666666656,0.04891428571428571,5.66988092298052,-0.3451363855993397,0.14007347005878718,0.8478105634395625
2020-07-05,9073.9423828125,-0.641072801130238,1,0.0544,0.8555,0.0902,0.0394,304,0.4972274697731871,-0.395756024273064,-1.1368806022981404,0.0496,0.054,0.0496,0.047666666666666656,0.0455,5.720311776607412,-0.17986711854337223,-0.10658561660070652,0.7749293073445116
2020-07-06,9375.474609375,3.32305643833104,0,0.0524,0.8357,0.1118,0.063,736,-0.641072801130238,0.4972274697731871,-0.395756024273064,0.0394,0.0496,0.054,0.05066666666666666,0.05221428571428571,6.602587892189336,1.0597370356579958,0.2942793672740743,1.519420235391965
2020-07-07,9252.27734375,-1.314037643510968,1,0.0588,0.8528,0.0884,0.0365,714,3.32305643833104,-0.641072801130238,0.4972274697731871,0.063,0.0394,0.0496,0.04629999999999999,0.0493,6.5722825426940075,0.4559819978966108,0.18872418938285346,1.6126896577020893
2020-07-08,9428.3330078125,1.902835999413988,0,0.0611,0.8456,0.088,0.0384,770,-1.314037643510968,3.32305643833104,-0.641072801130238,0.0365,0.063,0.0394,0.045966666666666656,0.047214285714285716,6.647688373563329,1.3039515980780194,0.3193389766151142,1.7216112615483292
2020-07-09,9277.9677734375,-1.5948231171979632,1,0.0605,0.8286,0.1097,0.0518,816,1.902835999413988,-1.314037643510968,3.32305643833104,0.0384,0.0365,0.063,0.042233333333333324,0.04752857142857142,6.705639094860003,-0.33534158709831496,0.2539186173437109,1.793374580266225
2020-07-10,9278.8076171875,0.0090520227113088,0,0.0534,0.8431,0.1001,0.0473,897,-1.5948231171979632,1.902835999413988,-1.314037643510968,0.0518,0.0384,0.0365,0.04583333333333333,0.04657142857142856,6.8001700683022,0.10568830164244396,0.31174833834147847,1.7753697682296392
2020-07-11,9240.3466796875,-0.4145030168397623,1,0.05,0.852,0.0961,0.05,523,0.0090520227113088,-1.5948231171979632,1.902835999413988,0.0473,0.0518,0.0384,0.049699999999999994,0.04662857142857142,6.261491684321042,-0.6667580371088061,0.18150112596819998,1.7928522458200251
2020-07-12,9276.5,0.3912550206798482,0,0.0565,0.8268,0.1167,0.0796,392,-0.4145030168397623,0.0090520227113088,-1.5948231171979632,0.05,0.0473,0.0518,0.05896666666666667,0.052371428571428576,5.973809611869261,-0.004731991149535671,0.32897652908392655,1.7559916913806364
2020-07-13,9243.6142578125,-0.3545059255915528,0,0.0566,0.8239,0.1186,0.0714,1019,0.3912550206798482,-0.4145030168397623,0.0090520227113088,0.0796,0.05,0.0473,0.06699999999999999,0.05357142857142857,6.927557906278317,-0.1259179739171562,-0.19638952290501527,1.159856906691646
2020-07-14,9243.2138671875,-0.0043315375764629,0,0.0618,0.8429,0.0925,0.028,731,-0.3545059255915528,0.3912550206798482,-0.4145030168397623,0.0714,0.0796,0.05,0.059666666666666666,0.05235714285714286,6.595780513961311,0.010805852503943605,-0.009288650628657425,1.0499452412221553
2020-07-15,9192.8369140625,-0.5450155524782674,0,0.0599,0.8407,0.0982,0.0424,822,-0.0043315375764629,-0.3545059255915528,0.3912550206798482,0.028,0.0714,0.0796,0.04726666666666666,0.05292857142857143,6.71295620067707,-0.3012843385487616,-0.3589817294704082,0.6310171613786519
2020-07-16,9132.2275390625,-0.6593108913667822,1,0.074,0.8333,0.0915,0.0285,819,-0.5450155524782674,-0.0043315375764629,-0.3545059255915528,0.0424,0.028,0.0714,0.032966666666666665,0.0496,6.709304340258298,-0.4028859938071714,-0.22533712578023948,0.3712509162553711
2020-07-17,9151.392578125,0.2098616025556055,1,0.0663,0.8388,0.0935,0.0285,717,-0.6593108913667822,-0.5450155524782674,-0.0043315375764629,0.0285,0.0424,0.028,0.03313333333333333,0.04691428571428572,6.576469569048224,-0.3314882804298152,-0.19665004294533997,0.39909532614114107
2020-07-18,9159.0400390625,0.0835660897750223,1,0.0627,0.8353,0.1021,0.0153,432,0.2098616025556055,-0.6593108913667822,-0.5450155524782674,0.0285,0.0285,0.0424,0.024099999999999996,0.04195714285714285,6.07073772800249,-0.12196106634538535,-0.12549731342894216,0.39818016493058656
2020-07-19,9185.8173828125,0.2923597193133398,0,0.0593,0.8168,0.1184,0.0583,365,0.0835660897750223,0.2098616025556055,-0.6593108913667822,0.0153,0.0285,0.0285,0.03403333333333333,0.03891428571428572,5.902633333401366,0.19526247054798865,-0.13962521362415764,0.37803417052843147
2020-07-20,9164.2314453125,-0.234992016501323,1,0.0515,0.8548,0.0922,0.0477,652,0.2923597193133398,0.0835660897750223,0.2098616025556055,0.0583,0.0153,0.0285,0.04043333333333333,0.03552857142857142,6.481577129276431,0.04697793086234583,-0.12255179803983908,0.36931007762224866
2020-07-21,9374.8876953125,2.298678850016933,1,0.0606,0.8417,0.0977,0.0492,754,-0.234992016501323,0.2923597193133398,0.0835660897750223,0.0477,0.0583,0.0153,0.051733333333333326,0.03855714285714285,6.626717749249025,0.7853488509429827,0.2064496859020746,0.9923900095773509
2020-07-22,9525.36328125,1.6050921443329758,1,0.0488,0.855,0.0948,0.0673,751,2.298678850016933,-0.234992016501323,0.2923597193133398,0.0492,0.0477,0.0583,0.05473333333333333,0.042114285714285715,6.62273632394984,1.222926325949528,0.5136079283036807,1.051990574067285
2020-07-23,9581.072265625,0.584848921034431,0,0.0758,0.8341,0.0888,0.0197,763,1.6050921443329758,2.298678850016933,-0.234992016501323,0.0673,0.0492,0.0477,0.045399999999999996,0.040857142857142856,6.638567789166521,1.496206638461446,0.6913450443609969,0.9172702575300978
2020-07-24,9536.892578125,-0.4611142289210002,1,0.0671,0.8132,0.1197,0.071,805,0.584848921034431,1.6050921443329758,2.298678850016933,0.0197,0.0673,0.0492,0.05266666666666666,0.04692857142857143,6.692083742506628,0.5762756121488016,0.5954913541500534,1.0066718196154687
2020-07-25,9677.11328125,1.4702976045533722,1,0.05,0.8119,0.138,0.0994,389,-0.4611142289210002,0.584848921034431,1.6050921443329758,0.071,0.0197,0.0673,0.06336666666666667,0.058942857142857144,5.966146739123692,0.5313440988889337,0.7935958562612461,1.0254128971289
2020-07-26,9905.1669921875,2.356629547567324,1,0.049,0.8505,0.0973,0.0827,310,1.4702976045533722,-0.4611142289210002,0.584848921034431,0.0994,0.071,0.0197,0.08436666666666666,0.06242857142857143,5.739792912179234,1.1219376410665647,1.0884915460118152,1.1468741603398114
2020-07-27,10990.873046875,10.96100707382146,0,0.0657,0.8329,0.1013,0.0309,617,2.356629547567324,1.4702976045533722,-0.4611142289210002,0.0827,0.0994,0.071,0.071,0.060028571428571424,6.42648845745769,4.929311408647385,2.6879199874864983,3.7793226193932323
2020-07-28,10912.8232421875,-0.7101328925793737,1,0.0627,0.8471,0.0887,0.0376,657,10.96100707382146,2.356629547567324,1.4702976045533722,0.0309,0.0827,0.0994,0.0504,0.058371428571428574,6.489204931325317,4.20250124293647,2.258089738544169,3.9958656379861037
2020-07-29,11100.4677734375,1.7194865809297744,1,0.0671,0.8301,0.1028,0.0394,721,-0.7101328925793737,10.96100707382146,2.356629547567324,0.0376,0.0309,0.0827,0.03596666666666667,0.05438571428571428,6.582025138892826,3.990120254057286,2.27443180091514,3.9929828291507716
2020-07-30,11111.2138671875,0.0968075757646458,1,0.0671,0.8376,0.0954,0.0223,937,1.7194865809297744,-0.7101328925793737,10.96100707382146,0.0394,0.0376,0.0309,0.0331,0.05475714285714285,6.843749949006225,0.36872042137168154,2.2047116087337426,4.031476194996671
2020-07-31,11323.466796875,1.91025870102548,1,0.0645,0.8393,0.094,0.0311,892,0.0968075757646458,1.7194865809297744,-0.7101328925793737,0.0223,0.0394,0.0376,0.030933333333333327,0.049057142857142855,6.794586580876499,1.2421842859066328,2.543479170154668,3.8663835979375194
2020-08-01,11759.5927734375,3.851523428168302,0,0.0606,0.8597,0.0797,0.0404,435,1.91025870102548,0.0968075757646458,1.7194865809297744,0.0311,0.0223,0.0394,0.031266666666666665,0.040628571428571424,6.077642243349034,1.9528632349861421,2.8836542878139437,3.860974835708726
2020-08-02,11053.6142578125,-6.003426557590164,1,0.0586,0.8434,0.098,0.0417,383,3.851523428168302,1.91025870102548,0.0968075757646458,0.0404,0.0311,0.0223,0.037733333333333334,0.03477142857142857,5.950642552587727,-0.0805481427987947,1.6893605585057312,5.134212831335789
2020-08-03,11246.3486328125,1.7436321777176025,0,0.0547,0.8466,0.0987,0.0511,739,-6.003426557590164,3.851523428168302,1.91025870102548,0.0417,0.0404,0.0311,0.044399999999999995,0.037657142857142854,6.606650186198215,-0.13609031723475393,0.37259271620518014,3.1639432631550695
2020-08-04,11205.892578125,-0.359726129861071,1,0.0557,0.8475,0.0958,0.0456,931,1.7436321777176025,-6.003426557590164,3.851523428168302,0.0511,0.0417,0.0404,0.04613333333333333,0.0388,6.837332814685591,-1.5398401699112114,0.42265082516493774,3.1466828376155007
2020-08-05,11747.0224609375,4.828976175167332,1,0.0577,0.8378,0.1022,0.0592,886,-0.359726129861071,1.7436321777176025,-6.003426557590164,0.0456,0.0511,0.0417,0.05196666666666666,0.041628571428571425,6.787844982309579,2.070960741007954,0.8668636243417317,3.5534565875881046
2020-08-06,11779.7734375,0.2788023660583505,0,0.0652,0.8391,0.0957,0.0322,892,4.828976175167332,-0.359726129861071,1.7436321777176025,0.0592,0.0456,0.0511,0.04566666666666666,0.04304285714285715,6.794586580876499,1.5826841371215368,0.8928628800979752,3.5475442284225367
2020-08-07,11601.47265625,-1.513618086086388,1,0.0666,0.8277,0.1045,0.0491,873,0.2788023660583505,4.828976175167332,-0.359726129861071,0.0322,0.0592,0.0456,0.04683333333333333,0.04561428571428572,6.773080375655535,1.198053485046431,0.4037376247962798,3.619202768848262
2020-08-08,11754.0458984375,1.3151196120374076,0,0.0665,0.8339,0.0995,0.0453,459,-1.513618086086388,0.2788023660583505,4.828976175167332,0.0491,0.0322,0.0592,0.042199999999999994,0.04631428571428572,6.131226489483141,0.026767964003122795,0.04139422249186632,3.3320692540975383
2020-08-09,11675.7392578125,-0.6662100973708895,1,0.0538,0.8499,0.0963,0.0517,375,1.3151196120374076,-1.513618086086388,0.2788023660583505,0.0453,0.0491,0.0322,0.0487,0.04774285714285714,5.929589143389895,-0.2882361904732906,0.8038537168089056,2.1018859520071587
2020-08-10,11878.111328125,1.7332698670629254,0,0.056,0.8585,0.0855,0.038,661,-0.6662100973708895,1.3151196120374076,-1.513618086086388,0.0517,0.0453,0.0491,0.04499999999999999,0.04587142857142858,6.495265555937008,0.7940597939098138,0.8023733867153803,2.101117274872071
2020-08-11,11410.525390625,-3.936534391564839,1,0.065,0.8306,0.1021,0.0404,899,1.7332698670629254,-0.6662100973708895,1.3151196120374076,0.038,0.0517,0.0453,0.043366666666666664,0.04512857142857143,6.802394763324311,-0.9564915406242683,0.29140077790055624,2.7618617939263186
2020-08-12,11584.9345703125,1.5284938573538076,1,0.0613,0.8296,0.108,0.046,901,-3.936534391564839,1.7332698670629254,-0.6662100973708895,0.0404,0.038,0.0517,0.041466666666666666,0.043242857142857145,6.804614520062624,-0.22492355571603598,-0.1800966960728044,2.0474342943509813
2020-08-13,11784.1376953125,1.7195015111304723,0,0.0757,0.8253,0.099,0.0311,860,1.5284938573538076,-3.936534391564839,1.7332698670629254,0.046,0.0404,0.038,0.03916666666666666,0.04308571428571429,6.7580945044277305,-0.22951300769352034,0.025717467508927276,2.169995846700177
2020-08-14,11768.87109375,-0.1295521314942926,1,0.0655,0.8396,0.0948,0.0257,755,1.7195015111304723,1.5284938573538076,-3.936534391564839,0.0311,0.046,0.0404,0.03426666666666667,0.03974285714285714,6.628041376179533,1.0394810789966618,0.22344117530779803,2.0669697585921925
2020-08-15,11865.6982421875,0.8227394765919493,1,0.0807,0.8273,0.092,0.0392,402,-0.1295521314942926,1.7195015111304723,1.5284938573538076,0.0257,0.0311,0.046,0.032,0.03887142857142857,5.998936561946683,0.804229618742709,0.15310115595844684,2.0317048060703105
2020-08-16,11892.8037109375,0.2284355138379323,1,0.0649,0.8241,0.1109,0.0461,367,0.8227394765919493,-0.1295521314942926,1.7195015111304723,0.0392,0.0257,0.0311,0.037,0.038071428571428576,5.908082938168931,0.3072076196451958,0.2809076718454214,1.9994586480335972
2020-08-17,12254.40234375,3.040482644811049,0,0.0535,0.8431,0.1017,0.0642,623,0.2284355138379323,0.8227394765919493,-0.1295521314942926,0.0461,0.0392,0.0257,0.049833333333333334,0.04181428571428571,6.436150368369428,1.363885878413643,0.4676523543808676,2.2078946367264454
2020-08-18,11991.2333984375,-2.1475461465219614,0,0.0652,0.828,0.1068,0.0514,726,3.040482644811049,0.2284355138379323,0.8227394765919493,0.0642,0.0461,0.0392,0.0539,0.043385714285714284,6.588926477533519,0.373790670709006,0.7232221036727073,1.6448902389927276
2020-08-19,11758.283203125,-1.9426708460436928,1,0.0555,0.852,0.0924,0.0501,738,-2.1475461465219614,3.040482644811049,0.2284355138379323,0.0514,0.0642,0.0461,0.05523333333333333,0.04397142857142857,6.6052979209482015,-0.34991144925153567,0.2273414317587787,1.8695464033925295
2020-08-20,11878.3720703125,1.021312934149976,0,0.0551,0.8486,0.0962,0.0505,859,-1.9426708460436928,-2.1475461465219614,3.040482644811049,0.0501,0.0514,0.0642,0.050666666666666665,0.04674285714285714,6.756932389247553,-1.0229680194718933,0.12760020647585063,1.7937592455798836
2020-08-21,11592.4892578125,-2.406750780391065,1,0.0512,0.8293,0.1184,0.0725,875,1.021312934149976,-1.9426708460436928,-2.1475461465219614,0.0505,0.0501,0.0514,0.0577,0.05342857142857143,6.775366090936392,-1.109369564094928,-0.19771388622368824,2.038031573764549
2020-08-22,11681.8251953125,0.7706363621583279,0,0.0492,0.8519,0.0989,0.0628,482,-2.406750780391065,1.021312934149976,-1.9426708460436928,0.0725,0.0505,0.0501,0.06193333333333333,0.056799999999999996,6.180016653652572,-0.20493382802758764,-0.2051571882856342,2.0337742210238865
2020-08-23,11664.84765625,-0.1453329319575202,1,0.052,0.8274,0.1206,0.0603,454,0.7706363621583279,-2.406750780391065,1.021312934149976,0.0628,0.0725,0.0505,0.0652,0.05882857142857143,6.12029741895095,-0.5938157833967531,-0.2585526805421274,2.0253824434233443
2020-08-24,11774.595703125,0.9408442365399948,0,0.0549,0.8449,0.1002,0.0562,787,-0.1453329319575202,0.7706363621583279,-2.406750780391065,0.0603,0.0628,0.0725,0.05976666666666666,0.05768571428571429,6.669498089857879,0.5220492222469335,-0.5585010245808494,1.5566084969093377
2020-08-25,11366.134765625,-3.4690018052305094,1,0.0535,0.8516,0.0949,0.0424,706,0.9408442365399948,-0.1453329319575202,0.7706363621583279,0.0562,0.0603,0.0628,0.05296666666666666,0.056400000000000006,6.561030665896573,-0.8911635002160123,-0.7472804043963563,1.8364216514186333
2020-08-26,11488.36328125,1.0753745063331488,0,0.0567,0.8221,0.1212,0.0725,953,-3.4690018052305094,0.9408442365399948,-0.1453329319575202,0.0424,0.0562,0.0603,0.05703333333333333,0.0596,6.860663671448287,-0.4842610207857893,-0.3161310683425218,1.8630866528676606
2020-08-27,11323.3974609375,-1.435938403704018,1,0.054,0.8396,0.1054,0.0635,1031,1.0753745063331488,-3.4690018052305094,0.9408442365399948,0.0725,0.0424,0.0562,0.05946666666666667,0.06145714285714286,6.939253946041508,-1.276521900867127,-0.6671669737502351,1.799498995873117
2020-08-28,11542.5,1.934954061432026,0,0.0561,0.8425,0.1014,0.0494,911,-1.435938403704018,1.0753745063331488,-3.4690018052305094,0.0635,0.0725,0.0424,0.0618,0.05815714285714286,6.815639990074331,0.5247967213537182,-0.04692342491836511,1.8475726173923552
2020-08-29,11506.865234375,-0.3087265811132722,1,0.0618,0.8366,0.1016,0.0629,522,1.934954061432026,-1.435938403704018,1.0753745063331488,0.0494,0.0635,0.0725,0.058600000000000006,0.058171428571428575,6.259581464064923,0.0634296922049112,-0.20111813110002227,1.8126799816145078
2020-08-30,11711.505859375,1.7784220187846422,0,0.0398,0.8487,0.1115,0.0929,481,-0.3087265811132722,1.934954061432026,-1.435938403704018,0.0629,0.0494,0.0635,0.0684,0.06282857142857143,6.1779441140506,1.1348831663677978,0.07370400472028667,1.9622108732532628
2020-08-31,11680.8203125,-0.2620119670643017,1,0.0686,0.8317,0.0981,0.0458,1209,1.7784220187846422,-0.3087265811132722,1.934954061432026,0.0929,0.0629,0.0494,0.0672,0.061342857142857136,7.098375638590786,0.402561156869022,-0.09813259579461286,1.9259503012718733
2020-09-01,11970.478515625,2.4797762089964426,0,0.06,0.8211,0.1173,0.0684,1264,-0.2620119670643017,1.7784220187846422,-0.3087265811132722,0.0458,0.0929,0.0629,0.06903333333333332,0.06505714285714286,7.142827401161621,1.3320620869055937,0.7516928348092373,1.442401881065305
2020-09-02,11414.0341796875,-4.648471948812871,0,0.0525,0.8443,0.1009,0.0609,1333,2.4797762089964426,-0.2620119670643017,1.7784220187846422,0.0684,0.0458,0.0929,0.05836666666666667,0.0634,7.195937226475569,-0.8102359022935773,-0.06599951592590829,2.478568253435874
2020-09-03,10245.296875,-10.23947612464131,1,0.0762,0.8311,0.091,0.0165,1716,-4.648471948812871,2.4797762089964426,-0.2620119670643017,0.0609,0.0684,0.0458,0.0486,0.056685714285714284,7.448333860897476,-4.13605728815258,-1.3236477617740927,4.608162025172991
2020-09-04,10511.8134765625,2.601355576262887,0,0.076,0.8314,0.0914,0.0133,1637,-10.23947612464131,-4.648471948812871,2.4797762089964426,0.0165,0.0609,0.0684,0.030233333333333334,0.05152857142857143,7.401231264413015,-4.095530832397099,-1.2284475453696844,4.692807746869204
2020-09-05,10169.5673828125,-3.255823502891142,1,0.0785,0.8416,0.0782,0.0022,589,2.601355576262887,-10.23947612464131,-4.648471948812871,0.0133,0.0165,0.0609,0.010666666666666666,0.04285714285714286,6.380122536899765,-3.6313146837565227,-1.6494613913379512,4.728605596191794
2020-09-06,10280.3515625,1.0893696409813414,1,0.0594,0.8556,0.085,0.0408,443,-3.255823502891142,2.601355576262887,-10.23947612464131,0.0022,0.0133,0.0165,0.018766666666666668,0.03541428571428572,6.095824562432225,0.14496723811769488,-1.7478974453098512,4.651903704563123
2020-09-07,10369.5634765625,0.867790498409815,0,0.0666,0.8536,0.0775,0.0121,437,1.0893696409813414,-3.255823502891142,2.601355576262887,0.0408,0.0022,0.0133,0.018366666666666667,0.0306,6.082218910376446,-0.4328877878333291,-1.5864970930992632,4.730977096185173
2020-09-08,10131.5166015625,-2.2956306264775628,1,0.0692,0.8424,0.0875,0.0236,1161,0.867790498409815,1.0893696409813414,-3.255823502891142,0.0121,0.0408,0.0022,0.0255,0.0242,7.057897937411856,-0.11282349569546939,-2.26869806959555,4.378039330991863
2020-09-09,10242.34765625,1.093923634990723,1,0.0679,0.8349,0.0942,0.0295,1014,-2.2956306264775628,0.867790498409815,1.0893696409813414,0.0236,0.0121,0.0408,0.02173333333333333,0.019714285714285712,6.922643891475888,-0.11130549769234215,-1.4483558433378934,4.395765798601916
2020-09-10,10363.138671875,1.1793293850096198,1,0.0767,0.8271,0.0963,0.0171,899,1.093923634990723,-2.2956306264775628,0.867790498409815,0.0295,0.0236,0.0121,0.0234,0.0198,6.802394763324311,-0.0074592021590738815,0.18290208661223947,2.118586736392331
2020-09-11,10400.9150390625,0.3645263118018826,1,0.0707,0.8364,0.0917,0.0283,786,1.1793293850096198,1.093923634990723,-2.2956306264775628,0.0171,0.0295,0.0236,0.024966666666666665,0.021942857142857146,6.668228248417403,0.879259777267408,-0.136644951167904,1.8438978853594798
2020-09-12,10442.1708984375,0.3966560559340859,0,0.0637,0.8598,0.0765,0.0052,462,0.3645263118018826,1.1793293850096198,1.093923634990723,0.0283,0.0171,0.0295,0.01686666666666667,0.02237142857142857,6.137727054086234,0.6468372509151955,0.38513784294998565,1.2280805217073754
2020-09-13,10323.755859375,-1.1340078630605377,1,0.0653,0.8558,0.0789,0.0167,403,0.3966560559340859,0.3645263118018826,1.1793293850096198,0.0052,0.0283,0.0171,0.016733333333333333,0.018928571428571427,6.0014148779611505,-0.12427516510819037,0.06751248522971728,1.3009452193466622
2020-09-14,10680.837890625,3.45883839286778,1,0.0609,0.8451,0.094,0.0416,842,-1.1340078630605377,0.3966560559340859,0.3645263118018826,0.0167,0.0052,0.0283,0.021166666666666667,0.02314285714285714,6.736966958001855,0.9071621952471087,0.43766218443799804,1.8283107730505122
2020-09-15,10796.951171875,1.0871177190313608,1,0.0629,0.8356,0.1015,0.0297,879,3.45883839286778,-1.1340078630605377,0.3966560559340859,0.0416,0.0167,0.0052,0.029333333333333333,0.024014285714285714,6.779921907472252,1.1373160829462003,0.9209119480821301,1.3767420637076404
2020-09-16,10974.9052734375,1.648188444401355,0,0.0671,0.8331,0.0988,0.0341,901,1.0871177190313608,3.45883839286778,-1.1340078630605377,0.0297,0.0416,0.0167,0.03513333333333333,0.024671428571428573,6.804614520062624,2.0647148521001646,1.0000926351407917,1.404019423521963
2020-09-17,10948.990234375,-0.2361299566313479,0,0.0729,0.8216,0.1055,0.0281,831,1.648188444401355,1.0871177190313608,3.45883839286778,0.0341,0.0297,0.0416,0.030633333333333332,0.026242857142857144,6.723832440821209,0.8330587356004552,0.7978841577635106,1.4740830966741834
2020-09-18,10944.5859375,-0.0402255987147825,1,0.0668,0.8358,0.0961,0.0274,787,-0.2361299566313479,1.648188444401355,1.0871177190313608,0.0281,0.0341,0.0297,0.029866666666666663,0.02611428571428571,6.669498089857879,0.4572776296850742,0.7400624562611299,1.501596447812488
2020-09-19,11094.3466796875,1.3683545731443925,0,0.0621,0.8384,0.0995,0.0592,441,-0.0402255987147825,-0.2361299566313479,1.648188444401355,0.0274,0.0281,0.0341,0.038233333333333334,0.03382857142857143,6.091309882077698,0.36399967259941995,0.8788765301483165,1.5094529335207538
2020-09-20,10938.271484375,-1.4067993350005523,0,0.0628,0.8313,0.1058,0.0501,381,1.3683545731443925,-0.0402255987147825,-0.2361299566313479,0.0592,0.0274,0.0281,0.045566666666666665,0.0386,5.945420608606575,-0.02622345352364815,0.8399063198711715,1.5722949675640485
2020-09-21,10462.259765625,-4.351800185522626,1,0.0764,0.829,0.0935,0.0132,941,-1.4067993350005523,1.3683545731443925,-0.0402255987147825,0.0501,0.0592,0.0274,0.04083333333333333,0.03454285714285714,6.848005274576363,-1.463414982459596,-0.2758991913274579,2.090156551297565
2020-09-22,10538.4599609375,0.7283340025915352,0,0.0684,0.8499,0.0808,0.0144,1056,-4.351800185522626,-1.4067993350005523,1.3683545731443925,0.0132,0.0501,0.0592,0.025899999999999996,0.032357142857142855,6.963189985870238,-1.6767551726438816,-0.3271540079617187,2.055269904004498
2020-09-23,10246.1865234375,-2.773397997272453,1,0.0804,0.8255,0.0931,0.0114,1039,0.7283340025915352,-4.351800185522626,-1.4067993350005523,0.0144,0.0132,0.0501,0.013,0.029114285714285714,6.946975992135418,-2.132288060067849,-0.9588092139151199,2.026245297198527
2020-09-24,10760.06640625,5.015328206616498,0,0.0815,0.8317,0.0868,0.0052,761,-2.773397997272453,0.7283340025915352,-4.351800185522626,0.0114,0.0144,0.0132,0.010333333333333333,0.025842857142857143,6.635946555686647,0.9900880706451926,-0.2086009048797133,3.0512943998785835
2020-09-25,10692.716796875,-0.6259218747560857,1,0.061,0.841,0.0961,0.0243,550,5.015328206616498,-2.773397997272453,0.7283340025915352,0.0052,0.0114,0.0144,0.013633333333333332,0.0254,6.311734809152915,0.5386694448626522,-0.29227180145704235,3.0539369646413377
2020-09-26,10750.7236328125,0.5424892199001441,1,0.07,0.8521,0.078,0.0017,325,-0.6259218747560857,5.015328206616498,-2.773397997272453,0.0243,0.0052,0.0114,0.0104,0.017185714285714283,5.786897381366708,1.6439651839201848,-0.4102525662062207,2.99446421709617
2020-09-27,10775.26953125,0.228318569761976,0,0.0554,0.8386,0.0972,0.0432,227,0.5424892199001441,-0.6259218747560857,5.015328206616498,0.0017,0.0243,0.0052,0.023066666666666666,0.0162,5.429345628954441,0.04829530496867738,-0.176664294097288,2.967423656755854
2020-09-28,10709.65234375,-0.6089609852421796,1,0.048,0.8137,0.1344,0.0749,508,0.228318569761976,0.5424892199001441,-0.6259218747560857,0.0432,0.0017,0.0243,0.03993333333333333,0.02501428571428571,6.2324480165505225,0.05394893480664612,0.35802702022849,2.3659908445175226
2020-09-29,10844.640625,1.2604356977915954,0,0.0612,0.854,0.0815,0.0167,599,-0.6089609852421796,0.228318569761976,0.5424892199001441,0.0749,0.0432,0.0017,0.04493333333333333,0.025342857142857143,6.396929655216146,0.2932644274371299,0.43404154811421286,2.388313308559375
2020-09-30,10784.4912109375,-0.554646448346463,0,0.0567,0.8655,0.076,0.01,568,1.2604356977915954,-0.6089609852421796,0.228318569761976,0.0167,0.0749,0.0432,0.03386666666666666,0.02514285714285714,6.343880434126331,0.03227608806765018,0.75100605510364,2.0087646612304124
2020-10-01,10619.4521484375,-1.530337030017881,0,0.0775,0.8299,0.0907,-0.0017,530,-0.554646448346463,1.2604356977915954,-0.6089609852421796,0.01,0.0167,0.0749,0.008333333333333333,0.024157142857142856,6.274762021241939,-0.27484926019091693,-0.1840889787012713,0.9228647959543448
2020-10-02,10575.974609375,-0.409414143543152,0,0.065,0.845,0.0888,0.036,883,-1.530337030017881,-0.554646448346463,1.2604356977915954,-0.0017,0.01,0.0167,0.014766666666666666,0.02582857142857143,6.784457062637643,-0.831465873969166,-0.15315930281370932,0.9091145140183013
