Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts,return_lag_1,return_lag_2,return_lag_3,vader_compound_lag_1,vader_compound_lag_2,vader_compound_lag_3,vader_compound_rolling_3,vader_compound_rolling_7,n_posts_log,return_rolling_3,return_rolling_7,volatility_7,fng_value,fng_lag_1,fng_lag_2,fng_lag_3,fng_rolling_3,fng_rolling_7
2021-08-07,44555.80078125,4.062220829002827,0,0.0549,0.8449,0.1003,0.08,505,4.763803587748594,2.822946527400849,4.179289318710056,0.097,0.1129,0.0848,0.0966333333333333,0.0887,6.226536669287466,3.882990314717424,1.035985806005453,3.7361661670526782,69,52.0,50.0,42.0,57.0,52.714285714285715
2021-08-08,43798.1171875,-1.7005273846830926,1,0.0387,0.8711,0.0882,0.075,505,4.062220829002827,4.763803587748594,2.822946527400849,0.08,0.097,0.1129,0.084,0.0913,6.226536669287466,2.37516567735611,1.3597640435436946,3.303500327401423,74,69.0,52.0,50.0,65.0,54.714285714285715
2021-08-09,46365.40234375,5.861633606895556,0,0.0431,0.8542,0.1015,0.0788,876,-1.7005273846830926,4.062220829002827,4.763803587748594,0.075,0.08,0.097,0.0779333333333333,0.0890857142857143,6.776506992372183,2.741109017071764,2.4733669355069416,3.322112217985429,65,74.0,69.0,52.0,69.33333333333333,57.142857142857146
2021-08-10,45585.03125,-1.6830892309838696,1,0.0352,0.8677,0.0962,0.1066,1038,5.861633606895556,-1.7005273846830926,4.062220829002827,0.0788,0.075,0.08,0.0868,0.0907285714285714,6.946013991099227,0.8260056637428647,2.6151824648701303,3.07787873400193,71,65.0,74.0,69.0,70.0,60.42857142857143
2021-08-11,45593.63671875,0.0188778388739097,0,0.0409,0.8453,0.1129,0.1064,1037,-1.6830892309838696,5.861633606895556,-1.7005273846830926,0.1066,0.0788,0.075,0.0972666666666666,0.0938142857142857,6.945051063725834,1.3991407382618652,2.0208379677506807,3.1268108033392714,70,71.0,65.0,74.0,68.66666666666667,64.42857142857143
2021-08-12,44428.2890625,-2.555943636254754,1,0.0515,0.8433,0.1026,0.0652,1181,0.0188778388739097,-1.6830892309838696,5.861633606895556,0.1064,0.1066,0.0788,0.0927333333333333,0.087,7.074963197966044,-1.4067183427882377,1.252425087228452,3.5315723132882875,70,70.0,71.0,65.0,70.33333333333333,67.28571428571429
2021-08-13,47793.3203125,7.574073458615982,0,0.055,0.8225,0.1225,0.0952,944,-2.555943636254754,0.0188778388739097,-1.6830892309838696,0.0652,0.1064,0.1066,0.0889333333333333,0.0867428571428571,6.851184927493743,1.679002553745046,1.6538922116380788,4.109688678752234,70,70.0,70.0,71.0,70.0,69.85714285714286
2021-08-14,47096.9453125,-1.457055076832292,0,0.042,0.8484,0.1095,0.1044,541,7.574073458615982,-2.555943636254754,0.0188778388739097,0.0952,0.0652,0.1064,0.0882666666666666,0.0902285714285714,6.295266001439646,1.187024915176312,0.8654242250902044,4.1000695148442885,76,70.0,70.0,70.0,72.0,70.85714285714286
2021-08-15,47047.00390625,-0.1060395868959784,0,0.0415,0.831,0.1274,0.0981,440,-1.457055076832292,7.574073458615982,-2.555943636254754,0.1044,0.0952,0.0652,0.0992333333333333,0.0935285714285714,6.089044875446846,2.003659598295904,1.0932081962026494,3.9761760455485184,71,76.0,70.0,70.0,72.33333333333333,70.42857142857143
2021-08-16,46004.484375,-2.215910567498447,0,0.043,0.8475,0.1083,0.0907,815,-0.1060395868959784,-1.457055076832292,7.574073458615982,0.0981,0.1044,0.0952,0.0977333333333333,0.0952285714285714,6.704414354964107,-1.2596684104089058,-0.0607266858536368,3.505977794708066,72,71.0,76.0,70.0,73.0,71.42857142857143
2021-08-17,44695.359375,-2.845646501173293,1,0.0603,0.8199,0.1174,0.0877,834,-2.215910567498447,-0.1060395868959784,-1.457055076832292,0.0907,0.0981,0.1044,0.0921666666666666,0.0925285714285714,6.727431724850855,-1.7225322185225729,-0.2268062958806973,3.621277925304078,72,72.0,71.0,76.0,71.66666666666667,71.57142857142857
2021-08-18,44801.1875,0.2367765389513554,1,0.0542,0.8438,0.0998,0.0653,906,-2.845646501173293,-2.215910567498447,-0.1060395868959784,0.0877,0.0907,0.0981,0.0812333333333333,0.0866571428571428,6.810142450115136,-1.608260176573462,-0.1956779101553479,3.624676730175704,73,72.0,72.0,71.0,72.33333333333333,72.0
2021-08-19,46717.578125,4.277544261522093,1,0.0633,0.8257,0.1089,0.0813,942,0.2367765389513554,-2.845646501173293,-2.215910567498447,0.0653,0.0877,0.0907,0.0781,0.0889571428571428,6.849066282633458,0.5562247664333849,0.7805346466699159,3.799070368663173,70,73.0,72.0,72.0,71.66666666666667,72.0
2021-08-20,49339.17578125,5.611587247171745,0,0.0536,0.8338,0.1126,0.0771,972,4.277544261522093,0.2367765389513554,-2.845646501173293,0.0813,0.0653,0.0877,0.0745666666666666,0.0863714285714285,6.880384082186005,3.375302682548398,0.5001794736064535,3.2463908286557515,70,70.0,73.0,72.0,71.0,72.0
2021-08-21,48905.4921875,-0.8789842693618932,1,0.0579,0.8328,0.107,0.0723,425,5.611587247171745,4.277544261522093,0.2367765389513554,0.0771,0.0813,0.0653,0.0769,0.0817857142857142,6.054439346269371,3.003382413110648,0.5827610175307962,3.195254503139248,78,70.0,70.0,73.0,72.66666666666667,72.28571428571429
2021-08-22,49321.65234375,0.8509476904035029,1,0.0447,0.8509,0.1044,0.0671,408,-0.8789842693618932,5.611587247171745,4.277544261522093,0.0723,0.0771,0.0813,0.0721666666666666,0.0773571428571428,6.013715156042802,1.8611835560711183,0.7194734857164364,3.1813140305314045,76,78.0,70.0,70.0,74.66666666666667,73.0
2021-08-23,49546.1484375,0.4551674225862445,0,0.0516,0.8551,0.0933,0.0669,728,0.8509476904035029,-0.8789842693618932,5.611587247171745,0.0671,0.0723,0.0771,0.0687666666666666,0.0739571428571428,6.591673732008658,0.1423769478759514,1.1010560557285352,2.920008422251429,79,76.0,78.0,70.0,77.66666666666667,74.0
2021-08-24,47706.1171875,-3.7137725293038826,1,0.0443,0.8412,0.1144,0.0917,1096,0.4551674225862445,0.8509476904035029,-0.8789842693618932,0.0669,0.0671,0.0723,0.0752333333333333,0.0745285714285714,7.00033446027523,-0.8025524721047117,0.9770380517098796,3.126690078700375,79,79.0,76.0,78.0,78.0,75.0
2021-08-25,48960.7890625,2.630002081428562,0,0.0402,0.8558,0.1041,0.0997,1045,-3.7137725293038826,0.4551674225862445,0.8509476904035029,0.0917,0.0669,0.0671,0.0861,0.0794428571428571,6.952728644624869,-0.2095343417630254,1.318927414920909,3.162889757510646,73,79.0,79.0,76.0,77.0,75.0
2021-08-26,46942.21875,-4.122830434622349,1,0.0372,0.8605,0.1023,0.0964,891,2.630002081428562,-3.7137725293038826,0.4551674225862445,0.0997,0.0917,0.0669,0.0959333333333333,0.0815999999999999,6.79346613258001,-1.7355336274992232,0.1188738869002745,3.4351527201922303,75,73.0,79.0,79.0,75.66666666666667,75.71428571428571
2021-08-27,49058.66796875,4.508626296557394,0,0.0422,0.8581,0.0989,0.0875,1186,-4.122830434622349,2.630002081428562,-3.7137725293038826,0.0964,0.0997,0.0917,0.0945333333333333,0.0830857142857142,7.079184394609668,1.0052659811212024,-0.0386919631874899,3.155098583944541,71,75.0,73.0,79.0,73.0,75.85714285714286
2021-08-28,48902.40234375,-0.3185280633781984,0,0.0389,0.8668,0.0912,0.0972,621,4.508626296557394,-4.122830434622349,2.630002081428562,0.0875,0.0964,0.0997,0.0937,0.0866428571428571,6.432940092739179,0.022422599518949,0.041373209095895,3.137281904954185,78,71.0,75.0,73.0,74.66666666666667,75.85714285714286
2021-08-29,48829.83203125,-0.148398256572102,0,0.0464,0.8597,0.0939,0.0803,464,-0.3185280633781984,4.508626296557394,-4.122830434622349,0.0972,0.0875,0.0964,0.0883333333333333,0.0885285714285714,6.142037405587356,1.347233325535698,-0.1013904976149056,3.1169739209591945,72,78.0,71.0,75.0,73.66666666666667,75.28571428571429
2021-08-30,47054.984375,-3.6347609287579297,1,0.0382,0.8666,0.0952,0.0874,950,-0.148398256572102,-0.3185280633781984,4.508626296557394,0.0803,0.0972,0.0875,0.0883,0.0914571428571428,6.85751406254539,-1.3672290829027434,-0.6856659763783591,3.368443349263518,73,72.0,78.0,71.0,74.33333333333333,74.42857142857143
2021-08-31,47166.6875,0.2373885072616266,1,0.0435,0.8563,0.0981,0.073,979,-3.6347609287579297,-0.148398256572102,-0.3185280633781984,0.0874,0.0803,0.0972,0.0802333333333333,0.0887857142857142,6.887552571664617,-1.181923559356135,-0.1212143997261435,3.096525601121009,73,73.0,72.0,78.0,72.66666666666667,73.57142857142857
2021-09-01,48847.02734375,3.562556399047523,1,0.043,0.8496,0.1047,0.0814,1095,0.2373885072616266,-3.6347609287579297,-0.148398256572102,0.073,0.0874,0.0803,0.0806,0.0861714285714285,6.999422467507961,0.0550613258504066,0.0120076456479937,3.250834845812472,71,73.0,73.0,72.0,72.33333333333333,73.28571428571429
2021-09-02,49327.72265625,0.9840830417728652,1,0.0406,0.845,0.1135,0.1051,1109,3.562556399047523,0.2373885072616266,-3.6347609287579297,0.0814,0.073,0.0874,0.0865,0.0874142857142857,7.01211529430638,1.594675982694005,0.7415667137044529,2.6935049272186014,74,71.0,73.0,73.0,72.66666666666667,73.14285714285714
2021-09-03,50025.375,1.4143210068944922,0,0.0492,0.839,0.1107,0.0813,961,0.9840830417728652,3.562556399047523,0.2373885072616266,0.1051,0.0814,0.073,0.0892666666666666,0.0865285714285714,6.8690144506657065,1.98698681590496,0.2995231008954669,2.1765360593754703,74,74.0,71.0,73.0,73.0,73.57142857142857
2021-09-04,49944.625,-0.1614180803242382,1,0.0408,0.854,0.1029,0.0978,444,1.4143210068944922,0.9840830417728652,3.562556399047523,0.0813,0.1051,0.0814,0.0947333333333333,0.0866142857142857,6.09807428216624,0.7456619894477065,0.3219673841888898,2.1699004822221117,72,74.0,74.0,71.0,73.33333333333333,72.71428571428571
2021-09-05,51753.41015625,3.6215812136941583,1,0.0443,0.8321,0.1236,0.0849,443,-0.1614180803242382,1.4143210068944922,0.9840830417728652,0.0978,0.0813,0.1051,0.088,0.0872714285714285,6.095824562432225,1.6248280467548042,0.8605358799412127,2.479469836881196,73,72.0,74.0,74.0,73.0,72.85714285714286
2021-09-06,52633.53515625,1.7006125728580734,0,0.0383,0.8307,0.131,0.1235,596,3.6215812136941583,-0.1614180803242382,1.4143210068944922,0.0849,0.0978,0.0813,0.1020666666666666,0.0924285714285714,6.391917113392602,1.7202585687426646,1.6227320944577843,1.489857823067896,79,73.0,72.0,74.0,74.66666666666667,73.71428571428571
2021-09-07,46811.12890625,-11.06216071695616,0,0.0399,0.8535,0.1056,0.0988,1019,1.7006125728580734,3.6215812136941583,-0.1614180803242382,0.1235,0.0849,0.0978,0.1024,0.0961142857142857,6.927557906278317,-1.913322310134643,0.0085107767123864,5.067303910719676,79,79.0,73.0,72.0,77.0,74.57142857142857
2021-09-08,46091.390625,-1.537536688532848,1,0.0451,0.8409,0.1139,0.1011,954,-11.06216071695616,1.7006125728580734,3.6215812136941583,0.0988,0.1235,0.0849,0.1078,0.0989285714285714,6.86171134048073,-3.633028277543645,-0.7200739500848095,4.832331840355237,47,79.0,79.0,73.0,68.33333333333333,71.14285714285714
2021-09-09,46391.421875,0.6509485739778498,0,0.0374,0.8664,0.0951,0.0847,994,-1.537536688532848,-11.06216071695616,1.7006125728580734,0.1011,0.0988,0.1235,0.0948666666666666,0.0960142857142857,6.902742737158593,-3.982916277170386,-0.7676645883412403,4.8143584501383,45,47.0,79.0,79.0,57.0,67.0
2021-09-10,44883.91015625,-3.2495484247323514,1,0.0382,0.8732,0.0865,0.0814,945,0.6509485739778498,-1.537536688532848,-11.06216071695616,0.0847,0.1011,0.0988,0.0890666666666666,0.0960285714285714,6.852242569051878,-1.3787121797624498,-1.433931650002218,4.784690644403445,46,45.0,47.0,79.0,46.0,63.0
2021-09-11,45201.45703125,0.707484873520503,1,0.0355,0.8805,0.084,0.0687,473,-3.2495484247323514,0.6509485739778498,-1.537536688532848,0.0814,0.0847,0.1011,0.0782666666666666,0.0918714285714285,6.161207321695077,-0.6303716590779995,-1.3098026565958265,4.834220124436206,31,46.0,45.0,47.0,40.666666666666664,57.142857142857146
2021-09-12,46063.26953125,1.906603363259252,0,0.0276,0.8896,0.0828,0.0784,461,0.707484873520503,-3.2495484247323514,0.6509485739778498,0.0687,0.0814,0.0847,0.0761666666666666,0.0909428571428571,6.135564891081739,-0.2118200626508654,-1.5547994923722417,4.579386092964948,32,31.0,46.0,45.0,36.333333333333336,51.285714285714285
2021-09-13,44963.07421875,-2.3884438158555232,1,0.035,0.8789,0.0861,0.0731,845,1.906603363259252,0.707484873520503,-3.2495484247323514,0.0784,0.0687,0.0814,0.0734,0.0837428571428571,6.740519359606223,0.0752148069747439,-2.138950405045612,4.349967261425338,44,32.0,31.0,46.0,35.666666666666664,46.285714285714285
2021-09-14,47092.4921875,4.73592610325122,1,0.0422,0.8636,0.0942,0.0724,941,-2.3884438158555232,1.906603363259252,0.707484873520503,0.0731,0.0784,0.0687,0.0746333333333333,0.0799714285714285,6.848005274576363,1.418028550218316,0.1179191406982992,2.75436970288528,30,44.0,32.0,31.0,35.333333333333336,39.285714285714285
2021-09-15,48176.34765625,2.3015462091804384,0,0.027,0.8872,0.0858,0.0792,1220,4.73592610325122,-2.3884438158555232,1.906603363259252,0.0724,0.0731,0.0784,0.0749,0.0768428571428571,7.107425474110705,1.549676165525378,0.6663595546573402,2.7520144052148914,49,30.0,44.0,32.0,41.0,39.57142857142857
2021-09-16,47783.359375,-0.8157286726135138,0,0.0267,0.9037,0.0696,0.0694,1316,2.3015462091804384,4.73592610325122,-2.3884438158555232,0.0792,0.0724,0.0731,0.0736666666666666,0.0746571428571428,7.183111701743281,2.073914546606048,0.4568342337157168,2.8086337637524394,53,49.0,30.0,44.0,44.0,40.714285714285715
2021-09-17,47267.51953125,-1.0795386730801604,1,0.0284,0.8822,0.0871,0.0806,1286,-0.8157286726135138,2.3015462091804384,4.73592610325122,0.0694,0.0792,0.0724,0.0764,0.0745428571428571,7.160069207596127,0.1354262878289212,0.7668356268088871,2.424905667072262,48,53.0,49.0,30.0,50.0,41.0
2021-09-18,48278.36328125,2.138558909002408,0,0.0372,0.8909,0.0719,0.0589,530,-1.0795386730801604,-0.8157286726135138,2.3015462091804384,0.0806,0.0694,0.0792,0.0696333333333333,0.0731428571428571,6.274762021241939,0.0810971877695778,0.9712747747348734,2.478794722567065,50,48.0,53.0,49.0,50.333333333333336,43.714285714285715
2021-09-19,47260.21875,-2.1089044077959085,0,0.0298,0.8939,0.0718,0.0638,449,2.138558909002408,-1.0795386730801604,-0.8157286726135138,0.0589,0.0806,0.0694,0.0677666666666666,0.0710571428571428,6.1092475827643655,-0.3499613906245537,0.397630807441279,2.682527790451158,53,50.0,48.0,53.0,50.333333333333336,46.714285714285715
2021-09-20,42843.80078125,-9.344895316951952,0,0.0395,0.8899,0.0707,0.0412,1066,-2.1089044077959085,2.138558909002408,-1.0795386730801604,0.0638,0.0589,0.0806,0.0546333333333333,0.0665,6.9726062513017535,-3.105080271915151,-0.5961479784296394,4.535364035929812,50,53.0,50.0,48.0,51.0,47.57142857142857
2021-09-21,40693.67578125,-5.01852067461992,1,0.0377,0.8866,0.0715,0.0591,960,-9.344895316951952,-2.1089044077959085,2.138558909002408,0.0412,0.0638,0.0589,0.0547,0.0646,6.8679744089702925,-5.490773466455927,-1.9896403752683736,4.101844716335531,27,50.0,53.0,50.0,43.333333333333336,47.142857142857146
2021-09-22,43574.5078125,7.079311406361999,1,0.0276,0.8994,0.0731,0.0614,965,-5.01852067461992,-9.344895316951952,-2.1089044077959085,0.0591,0.0412,0.0638,0.0539,0.0620571428571428,6.873163834212518,-2.428034861736624,-1.3071024899567223,5.188470854088605,21,27.0,50.0,53.0,32.666666666666664,43.142857142857146
2021-09-23,44895.09765625,3.03064775724482,0,0.0337,0.8794,0.0869,0.0703,1083,7.079311406361999,-5.01852067461992,-9.344895316951952,0.0614,0.0591,0.0412,0.0636,0.0621857142857142,6.988413181999592,1.697146162995633,-0.757620142834103,5.446443669228764,27,21.0,27.0,50.0,25.0,39.42857142857143
2021-09-24,42839.75,-4.578111561282839,0,0.0326,0.8911,0.0763,0.0776,895,3.03064775724482,7.079311406361999,-5.01852067461992,0.0703,0.0614,0.0591,0.0697666666666666,0.0617571428571428,6.79794041297493,1.84394920077466,-1.2574162697201998,5.638061750455038,33,27.0,21.0,27.0,27.0,37.285714285714285
2021-09-25,42716.59375,-0.2874812528084303,1,0.0333,0.8916,0.075,0.0687,524,-4.578111561282839,3.03064775724482,7.079311406361999,0.0776,0.0703,0.0614,0.0722,0.0631571428571428,6.263398262591624,-0.6116483522821498,-1.6039934356931769,5.466469887876748,28,33.0,27.0,21.0,29.333333333333332,34.142857142857146
2021-09-26,43208.5390625,1.151649205409777,0,0.0268,0.9029,0.0704,0.08,473,-0.2874812528084303,-4.578111561282839,3.03064775724482,0.0687,0.0776,0.0703,0.0754333333333333,0.0654714285714285,6.161207321695077,-1.2379812028938304,-1.1382000623780788,5.554482352414799,27,28.0,33.0,27.0,29.333333333333332,30.428571428571427
2021-09-27,42235.73046875,-2.251426719942695,0,0.0307,0.8925,0.0757,0.0622,867,1.151649205409777,-0.2874812528084303,-4.578111561282839,0.08,0.0687,0.0776,0.0703,0.0684714285714285,6.766191714660351,-0.4624195891137826,-0.1248474056624707,4.316921869443623,26,27.0,28.0,33.0,27.0,27.0
2021-09-28,41034.54296875,-2.844007873591181,1,0.0375,0.8871,0.0709,0.0494,885,-2.251426719942695,1.151649205409777,-0.2874812528084303,0.0622,0.08,0.0687,0.0638666666666666,0.0670857142857142,6.786716950605081,-1.3145951293746996,0.1857972801987775,3.970415202938363,25,26.0,27.0,28.0,26.0,26.714285714285715
2021-09-29,41564.36328125,1.2911568502261384,1,0.0426,0.8819,0.0755,0.0403,1052,-2.844007873591181,-2.251426719942695,1.151649205409777,0.0494,0.0622,0.08,0.0506333333333333,0.0640714285714285,6.959398512133975,-1.268092581102579,-0.6410819421063454,2.6925935247088515,24,25.0,26.0,27.0,25.0,27.142857142857142
2021-09-30,43790.89453125,5.356827518164842,1,0.0418,0.8879,0.0703,0.0553,1024,1.2911568502261384,-2.844007873591181,-2.251426719942695,0.0403,0.0494,0.0622,0.0483333333333333,0.0619285714285714,6.932447891572509,1.2679921649332664,-0.3087705476891993,3.296985042032623,20,24.0,25.0,26.0,23.0,26.142857142857142
2021-10-01,48116.94140625,9.87887304268893,0,0.0416,0.8809,0.0764,0.0635,902,5.356827518164842,1.2911568502261384,-2.844007873591181,0.0553,0.0403,0.0494,0.0530333333333333,0.0599142857142857,6.805722553416985,5.5089524703599695,1.7565129671639106,4.489315082531574,27,20.0,24.0,25.0,23.666666666666668,25.285714285714285
2021-10-02,47711.48828125,-0.8426411013467638,1,0.0388,0.8866,0.0699,0.0503,430,9.87887304268893,5.356827518164842,1.2911568502261384,0.0635,0.0553,0.0403,0.0563666666666666,0.0572857142857142,6.066108090103747,4.797686486502336,1.67720441737272,4.536102586280396,54,27.0,20.0,24.0,33.666666666666664,29.0
2021-10-03,48199.953125,1.0237887379882071,1,0.0335,0.9101,0.0545,0.0408,510,-0.8426411013467638,9.87887304268893,5.356827518164842,0.0503,0.0635,0.0553,0.0515333333333333,0.0516857142857142,6.236369590203704,3.353340226443457,1.6589386363124956,4.538828195645108,49,54.0,27.0,20.0,43.333333333333336,32.142857142857146
2021-10-04,49112.90234375,1.89408735809844,1,0.0432,0.8889,0.0679,0.0393,1058,1.0237887379882071,-0.8426411013467638,9.87887304268893,0.0408,0.0503,0.0635,0.0434666666666666,0.0484142857142857,6.965080345601407,0.6917449982466278,2.251154933175515,4.201489121798839,54,49.0,54.0,27.0,52.333333333333336,36.142857142857146
2021-10-05,51514.8125,4.890588911725469,1,0.0391,0.884,0.0748,0.0555,950,1.89408735809844,1.0237887379882071,-0.8426411013467638,0.0393,0.0408,0.0503,0.0452,0.0492857142857142,6.85751406254539,2.602821669270705,3.3560973310778937,3.614201360016101,59,54.0,49.0,54.0,54.0,41.0
2021-10-06,55361.44921875,7.46704982911468,0,0.0303,0.8975,0.0711,0.0512,954,4.890588911725469,1.89408735809844,1.0237887379882071,0.0555,0.0393,0.0408,0.0486666666666666,0.0508428571428571,6.86171134048073,4.750575366312863,4.2383677566334,3.776282394751016,68,59.0,54.0,49.0,60.333333333333336,47.285714285714285
2021-10-07,53805.984375,-2.809653406297008,1,0.0309,0.901,0.0681,0.0578,913,7.46704982911468,4.890588911725469,1.89408735809844,0.0512,0.0555,0.0393,0.0548333333333333,0.0512,6.81783057145415,3.1826617781810467,3.071727624567421,4.554451266621118,76,68.0,59.0,54.0,67.66666666666667,55.285714285714285
2021-10-08,53967.84765625,0.3008276553810418,1,0.0282,0.9037,0.067,0.0583,842,-2.809653406297008,7.46704982911468,4.890588911725469,0.0578,0.0512,0.0555,0.0557666666666666,0.0504571428571428,6.736966958001855,1.6527413593995717,1.7034354263805798,3.4807386945544527,74,76.0,68.0,59.0,72.66666666666667,62.0
2021-10-09,54968.22265625,1.853649985027972,0,0.0303,0.8768,0.0881,0.0881,420,0.3008276553810418,-2.809653406297008,7.46704982911468,0.0583,0.0578,0.0512,0.0680666666666666,0.0558571428571428,6.042632833682381,-0.2183919219626644,2.0886198672912566,3.2963297901494326,72,74.0,76.0,68.0,74.0,64.57142857142857
2021-10-10,54771.578125,-0.3577422040362044,1,0.0322,0.8842,0.0814,0.0525,441,1.853649985027972,0.3008276553810418,-2.809653406297008,0.0881,0.0583,0.0578,0.0663,0.0575285714285714,6.091309882077698,0.5989118121242701,1.891258304144912,3.41010511706026,71,72.0,74.0,76.0,72.33333333333333,67.71428571428571
2021-10-11,57484.7890625,4.953684064585273,0,0.0306,0.8935,0.0746,0.0709,775,-0.3577422040362044,1.853649985027972,0.3008276553810418,0.0525,0.0881,0.0583,0.0705,0.0620428571428571,6.654152520183219,2.1498639485256805,2.3283435479287453,3.6012507183553804,71,71.0,72.0,74.0,71.33333333333333,70.14285714285714
2021-10-12,56041.05859375,-2.5114999851183484,1,0.0378,0.875,0.0859,0.0613,789,4.953684064585273,-0.3577422040362044,1.853649985027972,0.0709,0.0525,0.0881,0.0615666666666666,0.0628714285714285,6.672032945461067,0.694813958476907,1.270902276951057,3.8045093912321657,78,71.0,71.0,72.0,73.33333333333333,72.85714285714286
2021-10-13,57401.09765625,2.426861834211813,0,0.0427,0.883,0.0719,0.045,835,-2.5114999851183484,4.953684064585273,-0.3577422040362044,0.0613,0.0709,0.0525,0.0590666666666666,0.0619857142857142,6.728628613084702,1.6230153045595792,0.5508754205363617,2.7737062311395047,70,78.0,71.0,71.0,73.0,73.14285714285714
2021-10-14,57321.5234375,-0.1386283921372633,1,0.0375,0.8822,0.0791,0.0521,854,2.426861834211813,-2.5114999851183484,4.953684064585273,0.045,0.0613,0.0709,0.0528,0.0611714285714285,6.75110146893676,-0.0744221810145993,0.9324504225591824,2.391782552703634,70,70.0,78.0,71.0,72.66666666666667,72.28571428571429
2021-10-15,61593.94921875,7.453440740995654,0,0.039,0.878,0.083,0.0677,784,-0.1386283921372633,2.426861834211813,-2.5114999851183484,0.0521,0.045,0.0613,0.0549333333333333,0.0625142857142857,6.665683717782408,3.247224727690068,1.9542522919326983,3.394592677279632,71,70.0,70.0,78.0,70.33333333333333,71.85714285714286
2021-10-16,60892.1796875,-1.139348166745524,1,0.04,0.885,0.075,0.0511,421,7.453440740995654,-0.1386283921372633,2.426861834211813,0.0677,0.0521,0.045,0.0569666666666666,0.0572285714285714,6.045005314036012,2.058488060704289,1.5266811273936276,3.5921228620507377,78,71.0,70.0,70.0,73.0,72.71428571428571
2021-10-17,61553.6171875,1.086243756414218,1,0.022,0.9048,0.0731,0.075,357,-1.139348166745524,7.453440740995654,-0.1386283921372633,0.0511,0.0677,0.0521,0.0646,0.0604428571428571,5.8805329864007,2.466778776888116,1.7329648360294023,3.506307244166906,79,78.0,71.0,70.0,76.0,73.85714285714286
2021-10-18,62026.078125,0.7675599893030238,1,0.0285,0.8979,0.0736,0.0578,784,1.086243756414218,-1.139348166745524,7.453440740995654,0.075,0.0511,0.0677,0.0613,0.0585714285714285,6.665683717782408,0.2381518596572392,1.134947110989081,3.2098998093305133,78,79.0,78.0,71.0,78.33333333333333,74.85714285714286
2021-10-19,64261.9921875,3.6047967727284025,1,0.0286,0.8895,0.0818,0.0789,951,0.7675599893030238,1.086243756414218,-1.139348166745524,0.0578,0.075,0.0511,0.0705666666666666,0.0610857142857142,6.858565034791365,1.819533506148548,2.0087037906814738,2.8658962093143567,75,78.0,79.0,78.0,77.33333333333333,74.42857142857143
2021-10-20,65992.8359375,2.693417510228824,0,0.0313,0.8942,0.0734,0.0619,845,3.6047967727284025,0.7675599893030238,1.086243756414218,0.0789,0.0578,0.075,0.0662,0.0635,6.740519359606223,2.355258090753417,2.046783172969618,2.874137347340169,82,75.0,78.0,79.0,78.33333333333333,76.14285714285714
2021-10-21,62210.171875,-5.731931366129583,0,0.0323,0.8873,0.0804,0.0641,1070,2.693417510228824,3.6047967727284025,0.7675599893030238,0.0619,0.0789,0.0578,0.0683,0.0652142857142857,6.976348070447749,0.1887609722758811,1.2477398909707154,4.099330798122032,84,82.0,75.0,78.0,80.33333333333333,78.14285714285714
2021-10-22,60692.265625,-2.439964726427624,1,0.0316,0.889,0.0793,0.0667,1308,-5.731931366129583,2.693417510228824,3.6047967727284025,0.0641,0.0619,0.0789,0.0642333333333333,0.0650714285714285,7.1770187659099,-1.8261595274427944,-0.16560374723261,3.212806109468352,75,84.0,82.0,75.0,80.33333333333333,78.71428571428571
2021-10-23,61393.6171875,1.1555863919028075,0,0.0349,0.8732,0.0884,0.0632,582,-2.439964726427624,-5.731931366129583,2.693417510228824,0.0667,0.0641,0.0619,0.0646666666666666,0.0668,6.368187186350492,-2.338769900218133,0.1622440468600088,3.213972478071318,74,75.0,84.0,82.0,77.66666666666667,78.14285714285714
2021-10-24,60930.8359375,-0.7537937512081094,1,0.03,0.8953,0.0747,0.0692,535,1.1555863919028075,-2.439964726427624,-5.731931366129583,0.0632,0.0667,0.0641,0.0663666666666666,0.0659714285714285,6.284134161070802,-0.6793906952443086,-0.1006184542288951,3.2010255508113223,73,74.0,75.0,84.0,74.0,77.28571428571429
2021-10-25,63039.82421875,3.46128236844363,0,0.0273,0.8967,0.076,0.0653,1278,-0.7537937512081094,1.1555863919028075,-2.439964726427624,0.0692,0.0632,0.0667,0.0659,0.0670428571428571,7.153833801578843,1.287691669712776,0.2841990285054772,3.473139781650439,72,73.0,74.0,75.0,73.0,76.42857142857143
2021-10-26,60363.79296875,-4.244985266320056,0,0.0288,0.8965,0.074,0.0681,1501,3.46128236844363,-0.7537937512081094,1.1555863919028075,0.0653,0.0692,0.0632,0.0675333333333333,0.0655,7.31455283232408,-0.5124988830281784,-0.8371984056443026,3.489522775815939,76,72.0,73.0,74.0,73.66666666666667,76.57142857142857
2021-10-27,58482.38671875,-3.116779376295975,1,0.0285,0.9076,0.0624,0.0602,1298,-4.244985266320056,3.46128236844363,-0.7537937512081094,0.0681,0.0653,0.0692,0.0645333333333333,0.0652571428571428,7.1693500166706,-1.3001607580574668,-1.6672265322907025,3.187716764833432,73,76.0,72.0,73.0,73.66666666666667,75.28571428571429
2021-10-28,60622.13671875,3.658793903693369,1,0.035,0.8795,0.0823,0.0662,1265,-3.116779376295975,-4.244985266320056,3.46128236844363,0.0602,0.0681,0.0653,0.0648333333333333,0.0655571428571428,7.143617602704121,-1.2343235796408871,-0.3256943508874235,3.16796299375753,66,73.0,76.0,72.0,71.66666666666667,72.71428571428571
