Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts
2022-01-18,4577.10986328125,-1.8387945694007368,0,0.048,0.868,0.083,0.0493,937
2022-01-19,4532.759765625,-0.9689541868338812,0,0.051,0.8713,0.0765,0.0436,883
2022-01-20,4482.72998046875,-1.103737849414832,0,0.051,0.8681,0.0809,0.0467,918
2022-01-21,4397.93994140625,-1.8914821867908604,1,0.0592,0.8638,0.0729,0.0252,1205
2022-01-24,4410.1298828125,0.2771738943381896,0,0.0544,0.8667,0.0758,0.0316,1248
2022-01-25,4356.4501953125,-1.2171906253646725,0,0.056,0.8495,0.0917,0.0484,1076
2022-01-26,4349.93017578125,-0.1496635847751837,0,0.0548,0.8635,0.0808,0.0305,1096
2022-01-27,4326.509765625,-0.538408875771057,1,0.0548,0.864,0.0794,0.0385,1098
2022-01-28,4431.85009765625,2.4347646888076118,1,0.0536,0.8637,0.0827,0.0403,1048
2022-01-31,4515.5498046875,1.888595173277952,1,0.037,0.8721,0.0858,0.0723,399
2022-02-01,4546.5400390625,0.686300355780145,1,0.0364,0.8886,0.0749,0.0508,399
2022-02-02,4589.3798828125,0.942251544733641,0,0.0433,0.8671,0.0896,0.0551,477
2022-02-03,4477.43994140625,-2.4391082077444004,1,0.0461,0.8787,0.0752,0.0363,673
2022-02-04,4500.52978515625,0.5156929864423399,0,0.0558,0.8444,0.0969,0.0526,687
2022-02-07,4483.8701171875,-0.3701712634742948,1,0.0397,0.8699,0.0905,0.0566,398
2022-02-08,4521.5400390625,0.8401207191663262,1,0.0449,0.8678,0.0859,0.0638,676
2022-02-09,4587.18017578125,1.4517207887505543,0,0.0497,0.8575,0.0901,0.0642,742
2022-02-10,4504.080078125,-1.811572566845976,0,0.0479,0.8769,0.0738,0.0388,721
2022-02-11,4418.64013671875,-1.896945434456343,0,0.0528,0.8678,0.078,0.0432,725
2022-02-14,4401.669921875,-0.3840596726293221,1,0.0606,0.8556,0.0815,0.031,442
2022-02-15,4471.06982421875,1.576672117072042,1,0.0608,0.8784,0.0608,0.0007,591
2022-02-16,4475.009765625,0.0881207755895063,0,0.045,0.8688,0.0863,0.0483,664
2022-02-17,4380.259765625,-2.117313815219501,0,0.0553,0.8687,0.076,0.0324,734
2022-02-18,4348.8701171875,-0.71661613961429,0,0.0441,0.8639,0.0877,0.0545,701
